RPM,TinjA,TinjB,Tinj,Prail,Vinj_cum,TinjCNG,Pred,Pmap,Pcng,Tcng
1000.0000000000,483.0000000000,525.0000000000,1008.0000000000,1082.8745933334,0.0000232075,6.0000000000,2.0840710425,1.0000000000,1.0840710425,25
1000.0000000000,344.0000000000,587.0000000000,931.0000000000,1022.6371185176,0.0000244099,5.0000000000,1.8518553606,1.0000000000,0.8518553606,25
1000.0000000000,398.0000000000,651.0000000000,1049.0000000000,1068.0598154003,0.0000257994,7.0000000000,2.0492835343,1.0000000000,1.0492835343,25
1000.0000000000,383.0000000000,690.0000000000,1073.0000000000,1048.6263969984,0.0000272055,4.0000000000,1.9075188277,1.0000000000,0.9075188277,25
1000.0000000000,376.0000000000,815.0000000000,1191.0000000000,979.2117203811,0.0000287049,9.0000000000,1.9136560908,1.0000000000,0.9136560908,25
1000.0000000000,392.0000000000,825.0000000000,1217.0000000000,938.1343515328,0.0000301985,3.0000000000,1.9580971717,1.0000000000,0.9580971717,25
1000.0000000000,414.0000000000,812.0000000000,1226.0000000000,930.3367142160,0.0000316957,3.0000000000,1.9763147169,1.0000000000,0.9763147169,25
1000.0000000000,339.0000000000,611.0000000000,950.0000000000,944.7091735937,0.0000328665,6.0000000000,1.8369435247,1.0000000000,0.8369435247,25
1000.0000000000,438.0000000000,733.0000000000,1171.0000000000,990.7686879286,0.0000343509,6.0000000000,1.8335235699,1.0000000000,0.8335235699,25
1000.0000000000,460.0000000000,729.0000000000,1189.0000000000,961.1498709917,0.0000358313,9.0000000000,1.9773006200,1.0000000000,0.9773006200,25
1000.0000000000,343.0000000000,837.0000000000,1180.0000000000,925.0449037818,0.0000372674,3.0000000000,1.9911947863,1.0000000000,0.9911947863,25
1000.0000000000,402.0000000000,851.0000000000,1253.0000000000,921.0294605821,0.0000387884,5.0000000000,2.1903416128,1.0000000000,1.1903416128,25
1000.0000000000,341.0000000000,621.0000000000,962.0000000000,911.0563745333,0.0000399486,3.0000000000,2.1332563952,1.0000000000,1.1332563952,25
1000.0000000000,328.0000000000,588.0000000000,916.0000000000,1076.2769181258,0.0000411674,7.0000000000,1.9538003426,1.0000000000,0.9538003426,25
1000.0000000000,439.0000000000,514.0000000000,953.0000000000,1006.7229018949,0.0000423868,8.0000000000,1.9948140461,1.0000000000,0.9948140461,25
1000.0000000000,386.0000000000,502.0000000000,888.0000000000,1088.6243471521,0.0000435762,4.0000000000,1.9948437398,1.0000000000,0.9948437398,25
1000.0000000000,403.0000000000,678.0000000000,1081.0000000000,1096.1962591299,0.0000450299,9.0000000000,2.1630572192,1.0000000000,1.1630572192,25
1000.0000000000,421.0000000000,512.0000000000,933.0000000000,920.7352858236,0.0000461622,6.0000000000,1.9190937551,1.0000000000,0.9190937551,25
1000.0000000000,405.0000000000,724.0000000000,1129.0000000000,1024.8864137700,0.0000476221,8.0000000000,1.9269343724,1.0000000000,0.9269343724,25
1000.0000000000,323.0000000000,725.0000000000,1048.0000000000,945.9088723313,0.0000489146,3.0000000000,1.9258755474,1.0000000000,0.9258755474,25
1000.0000000000,485.0000000000,897.0000000000,1382.0000000000,948.7555148015,0.0000506222,9.0000000000,1.8049003509,1.0000000000,0.8049003509,25
1000.0000000000,347.0000000000,575.0000000000,922.0000000000,912.1250153346,0.0000517349,6.0000000000,1.8180395794,1.0000000000,0.8180395794,25
1000.0000000000,385.0000000000,842.0000000000,1227.0000000000,1013.3104178110,0.0000533110,4.0000000000,2.1773242331,1.0000000000,1.1773242331,25
1000.0000000000,339.0000000000,806.0000000000,1145.0000000000,984.2932455157,0.0000547568,3.0000000000,2.0477517211,1.0000000000,1.0477517211,25
1000.0000000000,398.0000000000,753.0000000000,1151.0000000000,1071.5979673669,0.0000562844,9.0000000000,2.0541940547,1.0000000000,1.0541940547,25
1000.0000000000,458.0000000000,888.0000000000,1346.0000000000,934.3022286811,0.0000579323,3.0000000000,2.1659494884,1.0000000000,1.1659494884,25
1000.0000000000,333.0000000000,769.0000000000,1102.0000000000,1086.3480386109,0.0000594065,6.0000000000,1.9003028245,1.0000000000,0.9003028245,25
1000.0000000000,325.0000000000,552.0000000000,877.0000000000,994.3094155775,0.0000605205,9.0000000000,2.1801313984,1.0000000000,1.1801313984,25
1000.0000000000,354.0000000000,742.0000000000,1096.0000000000,942.8748378613,0.0000618697,4.0000000000,2.1931443399,1.0000000000,1.1931443399,25
1000.0000000000,496.0000000000,751.0000000000,1247.0000000000,1098.9228688810,0.0000635490,5.0000000000,2.1807221562,1.0000000000,1.1807221562,25
1000.0000000000,461.0000000000,501.0000000000,962.0000000000,937.8009814960,0.0000647294,8.0000000000,1.9220472877,1.0000000000,0.9220472877,25
1000.0000000000,426.0000000000,541.0000000000,967.0000000000,944.4812934169,0.0000659210,5.0000000000,2.1105803934,1.0000000000,1.1105803934,25
1000.0000000000,371.0000000000,546.0000000000,917.0000000000,1084.5527573102,0.0000671465,9.0000000000,1.9869943540,1.0000000000,0.9869943540,25
1000.0000000000,465.0000000000,727.0000000000,1192.0000000000,1085.5169193508,0.0000687404,8.0000000000,2.0356064531,1.0000000000,1.0356064531,25
1000.0000000000,349.0000000000,579.0000000000,928.0000000000,959.2126869822,0.0000698944,7.0000000000,2.1006773551,1.0000000000,1.1006773551,25
1000.0000000000,467.0000000000,570.0000000000,1037.0000000000,969.4357672763,0.0000711922,3.0000000000,2.0403234690,1.0000000000,1.0403234690,25
1000.0000000000,376.0000000000,879.0000000000,1255.0000000000,1093.0023636499,0.0000728770,4.0000000000,2.0166878610,1.0000000000,1.0166878610,25
1000.0000000000,311.0000000000,755.0000000000,1066.0000000000,912.0153245057,0.0000741634,4.0000000000,1.8572945990,1.0000000000,0.8572945990,25
1000.0000000000,305.0000000000,601.0000000000,906.0000000000,985.6853951778,0.0000753084,5.0000000000,1.8355813458,1.0000000000,0.8355813458,25
1000.0000000000,399.0000000000,704.0000000000,1103.0000000000,1055.9880141998,0.0000767598,6.0000000000,2.1860743751,1.0000000000,1.1860743751,25
1000.0000000000,423.0000000000,737.0000000000,1160.0000000000,922.9774344226,0.0000781697,7.0000000000,2.0649858136,1.0000000000,1.0649858136,25
1000.0000000000,392.0000000000,584.0000000000,976.0000000000,1061.2518142141,0.0000794577,7.0000000000,2.0960391840,1.0000000000,1.0960391840,25
1000.0000000000,476.0000000000,700.0000000000,1176.0000000000,985.9017606726,0.0000809441,6.0000000000,2.0138694445,1.0000000000,1.0138694445,25
1000.0000000000,431.0000000000,891.0000000000,1322.0000000000,961.1991761520,0.0000825902,6.0000000000,1.9819808531,1.0000000000,0.9819808531,25
1000.0000000000,326.0000000000,727.0000000000,1053.0000000000,990.8629122440,0.0000839251,9.0000000000,2.1147330747,1.0000000000,1.1147330747,25
1000.0000000000,430.0000000000,633.0000000000,1063.0000000000,960.4356609005,0.0000852480,7.0000000000,2.0531457914,1.0000000000,1.0531457914,25
1000.0000000000,458.0000000000,738.0000000000,1196.0000000000,942.9705067610,0.0000867203,4.0000000000,2.1205924494,1.0000000000,1.1205924494,25
1000.0000000000,472.0000000000,642.0000000000,1114.0000000000,901.4375343525,0.0000880553,4.0000000000,2.1777359200,1.0000000000,1.1777359200,25
1000.0000000000,434.0000000000,806.0000000000,1240.0000000000,912.3169827156,0.0000895521,5.0000000000,2.0357011034,1.0000000000,1.0357011034,25
1000.0000000000,438.0000000000,594.0000000000,1032.0000000000,1004.8502072172,0.0000908712,8.0000000000,1.8205096687,1.0000000000,0.8205096687,25
1000.0000000000,304.0000000000,807.0000000000,1111.0000000000,1010.2689454031,0.0000922957,4.0000000000,2.0073473930,1.0000000000,1.0073473930,25
1000.0000000000,337.0000000000,882.0000000000,1219.0000000000,1016.6494859815,0.0000938646,6.0000000000,1.8799800854,1.0000000000,0.8799800854,25
1000.0000000000,354.0000000000,678.0000000000,1032.0000000000,954.2348512395,0.0000951440,8.0000000000,1.9920018934,1.0000000000,0.9920018934,25
1000.0000000000,381.0000000000,823.0000000000,1204.0000000000,956.6258417400,0.0000966389,6.0000000000,2.0900772828,1.0000000000,1.0900772828,25
1000.0000000000,369.0000000000,798.0000000000,1167.0000000000,922.4361906202,0.0000980568,4.0000000000,1.8884938138,1.0000000000,0.8884938138,25
1000.0000000000,300.0000000000,815.0000000000,1115.0000000000,1097.1246213458,0.0000995570,4.0000000000,1.9201714289,1.0000000000,0.9201714289,25
1000.0000000000,425.0000000000,574.0000000000,999.0000000000,902.9912693985,0.0001007554,4.0000000000,2.1846485030,1.0000000000,1.1846485030,25
1000.0000000000,475.0000000000,838.0000000000,1313.0000000000,925.7514269078,0.0001023541,8.0000000000,1.8256785826,1.0000000000,0.8256785826,25
1000.0000000000,420.0000000000,854.0000000000,1274.0000000000,1019.3995936097,0.0001039963,9.0000000000,1.8183281668,1.0000000000,0.8183281668,25
1000.0000000000,424.0000000000,879.0000000000,1303.0000000000,929.3823980455,0.0001055866,5.0000000000,2.0253118027,1.0000000000,1.0253118027,25
1000.0000000000,491.0000000000,586.0000000000,1077.0000000000,1048.3713141006,0.0001069978,7.0000000000,2.1591604805,1.0000000000,1.1591604805,25
1000.0000000000,375.0000000000,835.0000000000,1210.0000000000,959.1179631720,0.0001085025,3.0000000000,2.0008234568,1.0000000000,1.0008234568,25
1000.0000000000,337.0000000000,765.0000000000,1102.0000000000,1020.5931793610,0.0001099240,6.0000000000,1.8424672930,1.0000000000,0.8424672930,25
1000.0000000000,342.0000000000,627.0000000000,969.0000000000,997.7792443184,0.0001111574,3.0000000000,1.8078252885,1.0000000000,0.8078252885,25
1000.0000000000,408.0000000000,604.0000000000,1012.0000000000,1098.1957528535,0.0001125197,9.0000000000,1.9615860761,1.0000000000,0.9615860761,25
1000.0000000000,312.0000000000,606.0000000000,918.0000000000,1075.0150381265,0.0001137403,4.0000000000,1.9476546104,1.0000000000,0.9476546104,25
1000.0000000000,317.0000000000,545.0000000000,862.0000000000,1010.9375309239,0.0001148460,6.0000000000,1.8674455067,1.0000000000,0.8674455067,25
1000.0000000000,472.0000000000,822.0000000000,1294.0000000000,935.8528152074,0.0001164318,6.0000000000,2.0084103774,1.0000000000,1.0084103774,25
1000.0000000000,482.0000000000,552.0000000000,1034.0000000000,982.4250276744,0.0001177360,7.0000000000,1.9410036220,1.0000000000,0.9410036220,25
1000.0000000000,321.0000000000,691.0000000000,1012.0000000000,960.4724370719,0.0001189955,7.0000000000,2.0753282579,1.0000000000,1.0753282579,25
1000.0000000000,374.0000000000,694.0000000000,1068.0000000000,928.2181468113,0.0001202980,9.0000000000,1.9086303141,1.0000000000,0.9086303141,25
1000.0000000000,392.0000000000,681.0000000000,1073.0000000000,1073.2619282773,0.0001217233,8.0000000000,1.9885675529,1.0000000000,0.9885675529,25
1000.0000000000,318.0000000000,756.0000000000,1074.0000000000,927.1993354249,0.0001230323,4.0000000000,2.0363117009,1.0000000000,1.0363117009,25
1000.0000000000,376.0000000000,895.0000000000,1271.0000000000,1049.2440107091,0.0001246985,4.0000000000,1.9062182407,1.0000000000,0.9062182407,25
1000.0000000000,378.0000000000,550.0000000000,928.0000000000,973.1511896285,0.0001258625,9.0000000000,1.8366334787,1.0000000000,0.8366334787,25
1000.0000000000,301.0000000000,646.0000000000,947.0000000000,1039.9085530115,0.0001270975,8.0000000000,1.8981739422,1.0000000000,0.8981739422,25
1000.0000000000,420.0000000000,779.0000000000,1199.0000000000,1030.0014801594,0.0001286524,8.0000000000,2.0408750995,1.0000000000,1.0408750995,25
1000.0000000000,413.0000000000,867.0000000000,1280.0000000000,1034.7960723476,0.0001303169,5.0000000000,2.1381069482,1.0000000000,1.1381069482,25
1000.0000000000,454.0000000000,641.0000000000,1095.0000000000,1000.6432112604,0.0001317131,5.0000000000,1.9137695994,1.0000000000,0.9137695994,25
1000.0000000000,395.0000000000,858.0000000000,1253.0000000000,965.9686192627,0.0001332778,8.0000000000,1.8991788034,1.0000000000,0.8991788034,25
1000.0000000000,475.0000000000,667.0000000000,1142.0000000000,978.6947058983,0.0001347150,9.0000000000,1.8305180546,1.0000000000,0.8305180546,25
1000.0000000000,330.0000000000,604.0000000000,934.0000000000,1025.3769047700,0.0001359231,5.0000000000,2.1010146940,1.0000000000,1.1010146940,25
1000.0000000000,397.0000000000,576.0000000000,973.0000000000,1052.9117595830,0.0001372012,8.0000000000,1.9714865551,1.0000000000,0.9714865551,25
1000.0000000000,363.0000000000,887.0000000000,1250.0000000000,1056.2996032441,0.0001388464,6.0000000000,1.9256566762,1.0000000000,0.9256566762,25
1000.0000000000,308.0000000000,755.0000000000,1063.0000000000,1051.7843895782,0.0001402419,7.0000000000,2.0062451013,1.0000000000,1.0062451013,25
1000.0000000000,486.0000000000,650.0000000000,1136.0000000000,977.5537940112,0.0001416705,6.0000000000,2.0087693260,1.0000000000,1.0087693260,25
1000.0000000000,312.0000000000,696.0000000000,1008.0000000000,959.6211936824,0.0001429244,9.0000000000,1.9672225031,1.0000000000,0.9672225031,25
1000.0000000000,312.0000000000,833.0000000000,1145.0000000000,1022.7610427123,0.0001444032,4.0000000000,1.8623589284,1.0000000000,0.8623589284,25
1000.0000000000,412.0000000000,606.0000000000,1018.0000000000,1065.2691534608,0.0001457496,7.0000000000,1.8615830695,1.0000000000,0.8615830695,25
1000.0000000000,300.0000000000,572.0000000000,872.0000000000,992.6398292271,0.0001468562,9.0000000000,1.8440988266,1.0000000000,0.8440988266,25
1000.0000000000,377.0000000000,515.0000000000,892.0000000000,967.8715093274,0.0001479714,9.0000000000,2.0573101909,1.0000000000,1.0573101909,25
1000.0000000000,465.0000000000,860.0000000000,1325.0000000000,1054.3637787820,0.0001497133,7.0000000000,1.9495144217,1.0000000000,0.9495144217,25
1000.0000000000,350.0000000000,821.0000000000,1171.0000000000,947.6413543252,0.0001511591,6.0000000000,1.8803679266,1.0000000000,0.8803679266,25
1000.0000000000,383.0000000000,833.0000000000,1216.0000000000,937.0700985062,0.0001526505,7.0000000000,2.0645677316,1.0000000000,1.0645677316,25
1000.0000000000,379.0000000000,643.0000000000,1022.0000000000,952.4814033871,0.0001539162,3.0000000000,2.1692422358,1.0000000000,1.1692422358,25
1000.0000000000,374.0000000000,855.0000000000,1229.0000000000,903.1716449002,0.0001553907,7.0000000000,1.9534015060,1.0000000000,0.9534015060,25
1000.0000000000,347.0000000000,538.0000000000,885.0000000000,943.3084270950,0.0001564804,7.0000000000,1.9763941251,1.0000000000,0.9763941251,25
1000.0000000000,312.0000000000,772.0000000000,1084.0000000000,1021.3185022185,0.0001578793,5.0000000000,1.9884695823,1.0000000000,0.9884695823,25
1000.0000000000,426.0000000000,854.0000000000,1280.0000000000,972.8298173036,0.0001594844,7.0000000000,1.9637268714,1.0000000000,0.9637268714,25
1000.0000000000,326.0000000000,500.0000000000,826.0000000000,968.8035926138,0.0001605177,4.0000000000,1.9071067066,1.0000000000,0.9071067066,25
1000.0000000000,478.0000000000,678.0000000000,1156.0000000000,957.8106375812,0.0001619541,7.0000000000,1.9992814111,1.0000000000,0.9992814111,25
1000.0000000000,400.0000000000,555.0000000000,955.0000000000,1097.4782302638,0.0001632392,8.0000000000,2.1855777594,1.0000000000,1.1855777594,25
1000.0000000000,310.0000000000,732.0000000000,1042.0000000000,1050.2972802462,0.0001646060,9.0000000000,2.1025047370,1.0000000000,1.1025047370,25
1000.0000000000,411.0000000000,794.0000000000,1205.0000000000,1087.6890592979,0.0001662191,8.0000000000,2.1547877249,1.0000000000,1.1547877249,25
1000.0000000000,421.0000000000,854.0000000000,1275.0000000000,1060.3470244350,0.0001679009,4.0000000000,2.0694327229,1.0000000000,1.0694327229,25
1000.0000000000,378.0000000000,597.0000000000,975.0000000000,905.3335507196,0.0001690723,9.0000000000,2.0009772899,1.0000000000,1.0009772899,25
1000.0000000000,400.0000000000,590.0000000000,990.0000000000,1098.4238013232,0.0001704052,5.0000000000,1.9749999934,1.0000000000,0.9749999934,25
1000.0000000000,405.0000000000,870.0000000000,1275.0000000000,988.7401426359,0.0001720195,5.0000000000,1.8137515897,1.0000000000,0.8137515897,25
1000.0000000000,332.0000000000,546.0000000000,878.0000000000,1017.1739946474,0.0001731498,8.0000000000,2.1005995340,1.0000000000,1.1005995340,25
1000.0000000000,472.0000000000,877.0000000000,1349.0000000000,911.8572714925,0.0001747776,8.0000000000,1.8041693975,1.0000000000,0.8041693975,25
1000.0000000000,461.0000000000,802.0000000000,1263.0000000000,967.3301278788,0.0001763561,8.0000000000,1.9613359104,1.0000000000,0.9613359104,25
1000.0000000000,465.0000000000,861.0000000000,1326.0000000000,1068.8945839220,0.0001781133,4.0000000000,1.8459965620,1.0000000000,0.8459965620,25
1000.0000000000,374.0000000000,582.0000000000,956.0000000000,1066.9400766175,0.0001793789,7.0000000000,2.0324318047,1.0000000000,1.0324318047,25
1000.0000000000,487.0000000000,655.0000000000,1142.0000000000,901.3745941222,0.0001807474,7.0000000000,1.9265870811,1.0000000000,0.9265870811,25
1000.0000000000,379.0000000000,795.0000000000,1174.0000000000,915.7380313462,0.0001821676,6.0000000000,1.9994215923,1.0000000000,0.9994215923,25
1000.0000000000,400.0000000000,859.0000000000,1259.0000000000,1098.8855724820,0.0001838630,9.0000000000,1.8060467045,1.0000000000,0.8060467045,25
1000.0000000000,446.0000000000,679.0000000000,1125.0000000000,1051.3549958661,0.0001853396,4.0000000000,2.1631208580,1.0000000000,1.1631208580,25
1000.0000000000,358.0000000000,606.0000000000,964.0000000000,948.3074428539,0.0001865303,7.0000000000,2.0396702392,1.0000000000,1.0396702392,25
1000.0000000000,356.0000000000,802.0000000000,1158.0000000000,940.5854033441,0.0001879537,6.0000000000,2.1925761154,1.0000000000,1.1925761154,25
1000.0000000000,306.0000000000,698.0000000000,1004.0000000000,980.6270543001,0.0001892187,5.0000000000,2.1962804754,1.0000000000,1.1962804754,25
1000.0000000000,342.0000000000,570.0000000000,912.0000000000,928.6278068925,0.0001903313,7.0000000000,1.8887193955,1.0000000000,0.8887193955,25
1000.0000000000,354.0000000000,564.0000000000,918.0000000000,1061.1630906754,0.0001915427,7.0000000000,2.1176039512,1.0000000000,1.1176039512,25
1000.0000000000,404.0000000000,740.0000000000,1144.0000000000,960.0508126406,0.0001929661,7.0000000000,1.9026003550,1.0000000000,0.9026003550,25
1000.0000000000,304.0000000000,586.0000000000,890.0000000000,1016.8096021233,0.0001941116,5.0000000000,1.9397914104,1.0000000000,0.9397914104,25
1000.0000000000,413.0000000000,833.0000000000,1246.0000000000,1051.7926227710,0.0001957474,9.0000000000,1.9227800652,1.0000000000,0.9227800652,25
1000.0000000000,367.0000000000,898.0000000000,1265.0000000000,1006.1918893859,0.0001973655,3.0000000000,1.9850095113,1.0000000000,0.9850095113,25
1000.0000000000,374.0000000000,826.0000000000,1200.0000000000,902.6593253470,0.0001988048,7.0000000000,2.0418333446,1.0000000000,1.0418333446,25
1000.0000000000,376.0000000000,803.0000000000,1179.0000000000,1070.7125183762,0.0002003687,7.0000000000,2.1798486716,1.0000000000,1.1798486716,25
1000.0000000000,433.0000000000,505.0000000000,938.0000000000,1007.3095581165,0.0002015694,3.0000000000,1.9784617065,1.0000000000,0.9784617065,25
1000.0000000000,478.0000000000,542.0000000000,1020.0000000000,963.7936571934,0.0002028415,3.0000000000,2.1440315872,1.0000000000,1.1440315872,25
1000.0000000000,395.0000000000,860.0000000000,1255.0000000000,1067.8997301911,0.0002045037,5.0000000000,1.9775512060,1.0000000000,0.9775512060,25
1000.0000000000,393.0000000000,552.0000000000,945.0000000000,911.6287769388,0.0002056438,9.0000000000,1.8807080925,1.0000000000,0.8807080925,25
1000.0000000000,317.0000000000,747.0000000000,1064.0000000000,958.9022691861,0.0002069668,9.0000000000,1.9581081708,1.0000000000,0.9581081708,25
1000.0000000000,364.0000000000,822.0000000000,1186.0000000000,1042.5725213154,0.0002085158,4.0000000000,1.9661003796,1.0000000000,0.9661003796,25
1000.0000000000,474.0000000000,548.0000000000,1022.0000000000,915.6911974258,0.0002097521,6.0000000000,2.0389661467,1.0000000000,1.0389661467,25
1000.0000000000,300.0000000000,735.0000000000,1035.0000000000,960.8018334035,0.0002110405,9.0000000000,2.1810009159,1.0000000000,1.1810009159,25
1000.0000000000,439.0000000000,718.0000000000,1157.0000000000,1072.5665729867,0.0002125768,8.0000000000,1.9994613289,1.0000000000,0.9994613289,25
1000.0000000000,343.0000000000,881.0000000000,1224.0000000000,997.7304510382,0.0002141348,3.0000000000,1.8094370946,1.0000000000,0.8094370946,25
1000.0000000000,497.0000000000,828.0000000000,1325.0000000000,1079.7202015613,0.0002159010,9.0000000000,1.8748737465,1.0000000000,0.8748737465,25
1000.0000000000,482.0000000000,530.0000000000,1012.0000000000,1014.5204481385,0.0002172018,5.0000000000,2.1718395137,1.0000000000,1.1718395137,25
1000.0000000000,430.0000000000,838.0000000000,1268.0000000000,919.1529822834,0.0002187392,9.0000000000,2.0218756277,1.0000000000,1.0218756277,25
1000.0000000000,461.0000000000,567.0000000000,1028.0000000000,936.9232980807,0.0002199999,4.0000000000,1.8690377552,1.0000000000,0.8690377552,25
1000.0000000000,389.0000000000,705.0000000000,1094.0000000000,948.3592494677,0.0002213512,8.0000000000,1.8710721229,1.0000000000,0.8710721229,25
1000.0000000000,310.0000000000,585.0000000000,895.0000000000,1006.4592356826,0.0002224963,9.0000000000,1.8205356736,1.0000000000,0.8205356736,25
1000.0000000000,312.0000000000,626.0000000000,938.0000000000,1074.4080630925,0.0002237430,7.0000000000,1.9989837128,1.0000000000,0.9989837128,25
1000.0000000000,399.0000000000,757.0000000000,1156.0000000000,976.2913628430,0.0002251957,8.0000000000,2.0403043582,1.0000000000,1.0403043582,25
1000.0000000000,365.0000000000,755.0000000000,1120.0000000000,999.3546404627,0.0002266227,3.0000000000,1.8995331522,1.0000000000,0.8995331522,25
1000.0000000000,323.0000000000,603.0000000000,926.0000000000,922.1055406962,0.0002277476,4.0000000000,1.9499762630,1.0000000000,0.9499762630,25
1000.0000000000,478.0000000000,808.0000000000,1286.0000000000,1000.5523283591,0.0002293872,6.0000000000,2.0972708442,1.0000000000,1.0972708442,25
1000.0000000000,491.0000000000,524.0000000000,1015.0000000000,1018.5097588761,0.0002306949,9.0000000000,2.0166973670,1.0000000000,1.0166973670,25
1000.0000000000,336.0000000000,611.0000000000,947.0000000000,978.0449305739,0.0002318862,6.0000000000,2.1332240095,1.0000000000,1.1332240095,25
1000.0000000000,490.0000000000,524.0000000000,1014.0000000000,1015.2496901920,0.0002331901,8.0000000000,2.1788886690,1.0000000000,1.1788886690,25
1000.0000000000,452.0000000000,521.0000000000,973.0000000000,1099.4334352681,0.0002345008,3.0000000000,1.9710559465,1.0000000000,0.9710559465,25
1000.0000000000,329.0000000000,869.0000000000,1198.0000000000,1020.3490765198,0.0002360459,7.0000000000,1.8076230047,1.0000000000,0.8076230047,25
1000.0000000000,303.0000000000,527.0000000000,830.0000000000,1009.7361451256,0.0002371098,5.0000000000,2.1543923903,1.0000000000,1.1543923903,25
1000.0000000000,340.0000000000,856.0000000000,1196.0000000000,917.6713663296,0.0002385585,4.0000000000,1.9839238144,1.0000000000,0.9839238144,25
1000.0000000000,444.0000000000,779.0000000000,1223.0000000000,992.0034505438,0.0002401099,3.0000000000,1.9256639283,1.0000000000,0.9256639283,25
1000.0000000000,314.0000000000,847.0000000000,1161.0000000000,1060.1764547242,0.0002416412,9.0000000000,2.1122628010,1.0000000000,1.1122628010,25
1000.0000000000,340.0000000000,714.0000000000,1054.0000000000,970.0381230459,0.0002429607,4.0000000000,1.8070939690,1.0000000000,0.8070939690,25
1000.0000000000,410.0000000000,800.0000000000,1210.0000000000,978.3849546662,0.0002444832,3.0000000000,1.8779272636,1.0000000000,0.8779272636,25
1000.0000000000,407.0000000000,552.0000000000,959.0000000000,959.5862426471,0.0002456760,5.0000000000,2.1347361410,1.0000000000,1.1347361410,25
1000.0000000000,460.0000000000,780.0000000000,1240.0000000000,1036.6019136262,0.0002472902,7.0000000000,1.8374941878,1.0000000000,0.8374941878,25
1000.0000000000,492.0000000000,856.0000000000,1348.0000000000,1003.3877209854,0.0002490117,7.0000000000,2.0545411363,1.0000000000,1.0545411363,25
1000.0000000000,380.0000000000,594.0000000000,974.0000000000,992.2045976864,0.0002502474,6.0000000000,1.9555480437,1.0000000000,0.9555480437,25
1000.0000000000,341.0000000000,680.0000000000,1021.0000000000,1036.0391271755,0.0002515760,7.0000000000,2.0983230213,1.0000000000,1.0983230213,25
1000.0000000000,464.0000000000,847.0000000000,1311.0000000000,942.3401978743,0.0002531893,3.0000000000,2.1823585119,1.0000000000,1.1823585119,25
1000.0000000000,318.0000000000,733.0000000000,1051.0000000000,1061.8389443486,0.0002545767,6.0000000000,1.8459230238,1.0000000000,0.8459230238,25
1000.0000000000,477.0000000000,679.0000000000,1156.0000000000,1010.6513583446,0.0002560593,4.0000000000,1.9775223317,1.0000000000,0.9775223317,25
1000.0000000000,496.0000000000,703.0000000000,1199.0000000000,1054.7364806598,0.0002576360,5.0000000000,1.9356215738,1.0000000000,0.9356215738,25
1000.0000000000,399.0000000000,578.0000000000,977.0000000000,1091.1292778268,0.0002589463,6.0000000000,1.9620500842,1.0000000000,0.9620500842,25
1000.0000000000,468.0000000000,863.0000000000,1331.0000000000,938.5311910547,0.0002605802,4.0000000000,1.9401695341,1.0000000000,0.9401695341,25
1000.0000000000,456.0000000000,820.0000000000,1276.0000000000,900.0441657244,0.0002621079,8.0000000000,2.1127614478,1.0000000000,1.1127614478,25
